transaction_id,user_id,amount,device_id,ip,location,timestamp,fraud_flag
306,84d65ca3-e3a8-4dca-ae05-adbd707ab4f6,3305.38,beb21a61-5169-48b5-a424-44f6c9e646de,107.155.255.130,Alexandraberg,2026-04-09 11:05:04,0
307,bd6a3897-92e7-405f-9899-a14c20cc8df5,1962.91,c8838172-cb06-4450-8d4e-a893bc1a278b,65.146.29.23,Tylertown,2026-01-16 03:46:07,0
308,60077b35-1a57-449d-9cce-f403d39242b6,3337.46,eec78951-dd1c-42a1-bfe4-9208421ab1af,78.69.32.125,Terryland,2026-01-23 13:08:51,0
309,98be3640-c34d-41d6-bdfc-8ace6ac3a756,1633.52,da70f575-6997-4dc9-b004-2566ee11063e,89.138.153.196,Cassandrachester,2026-04-28 08:39:53,0
310,372883c9-408c-481e-871c-27dfd84e49de,3789.59,8721f2ce-aa53-43c6-887c-d5e27cb5f572,17.128.122.64,Baldwinshire,2026-02-24 15:34:29,0
311,c53449ce-b846-4e2c-ac71-764283bd0304,663.68,d344e7e4-b679-49ad-a717-084f9e5f3a19,41.60.79.134,Jayfort,2026-03-22 11:03:32,0
312,ac1f8f52-d73b-40dd-8137-a1fff25ee7eb,4086.08,bcab0da3-0827-4c3b-a6c1-569a29d7e2b3,164.1.91.111,North Christophermouth,2026-03-28 05:26:56,1
313,c4a9e2fa-022b-4a5a-b690-af0a1c7a28c8,1847.11,11fea5bc-084b-4c23-a115-37aa1efaaadf,70.117.92.9,Hutchinsonland,2026-03-14 15:09:24,0
314,3949b1ff-c7ab-429e-a03f-9b990d41bf39,3626.46,0d44f712-bfbe-48ab-8dcc-b724971ed241,178.32.49.196,Mayburgh,2026-07-09 03:55:33,0
315,ca28208b-11f5-4c42-bccd-8d6a227f346a,1184.2,505428bc-a25c-4bad-9e06-b9cf8c949072,54.129.79.143,Lake Sheri,2026-08-07 22:42:29,0
316,9fd7a0e8-3c22-489f-b4c1-57a3c602dee3,3396.2,cc506bd3-9aee-4311-b792-b142e9f8295f,75.209.231.6,Sharonshire,2026-08-08 04:59:17,0
317,525c9a60-a885-421f-8747-1686861aa5df,3730.52,e49a453b-04cd-49bb-aab6-246333e2b1d1,33.255.253.152,North Ruthchester,2026-08-10 23:19:33,0
318,adf5f425-546f-4640-9678-f1e326da58b3,3250.7,3a7aa4a6-2b42-4012-9946-18dc8722b093,46.79.87.40,Lake Daisyfort,2026-08-14 07:38:28,0
319,f10ec75a-b65d-47c8-bd92-88262f278f4d,346.55,cb59dbef-a111-4b1a-8b26-9f166bc484a3,47.228.173.73,Floydfort,2026-06-26 08:39:47,0
320,f8756926-2231-4d4a-b9dd-b5adc5ccdf27,1318.0,ad1706a0-28e7-44c3-a0cc-a32b934439b7,88.61.32.56,North Brandy,2026-02-01 06:18:52,0
321,02d6b3fd-3e7f-48f3-b36f-f9ada8d571e2,1555.23,df17e7ed-4dc1-4c9d-a5cd-21d798eac8e6,165.42.142.239,Hernandezberg,2026-03-23 09:57:10,0
322,dd5ebcea-732a-4cf6-9bac-69b9267f9a22,1779.68,fe98c75d-48cf-479f-9883-a3ea359bf260,56.205.103.35,Claytonbury,2026-01-10 13:59:21,0
323,a82fd9eb-467f-4bbd-9a5c-e9a053af39c0,1015.89,d52480f7-b00f-44e6-ac2a-cf0af4cdca86,145.5.234.10,Lake Tammyland,2026-03-26 06:45:33,0
324,26035781-5736-4a7d-bbab-68fc6fe8890d,915.39,8fc62631-2fe4-4192-8e1d-bd68bd2ad9e0,5.17.46.66,East Robert,2026-03-02 09:54:44,0
325,1085e78c-a628-439f-99d2-cc25a264bafe,4516.84,cecb168b-0068-4ee8-b6ef-08bb3b601639,104.246.42.243,West Jenniferton,2026-04-15 22:27:15,1
326,ac4c94c3-b4b4-4452-9d35-254e098f8ca3,1075.47,5446c4f1-9083-4fdb-a5fb-881183f6f894,39.150.46.232,Ronaldton,2026-07-30 12:54:42,0
327,824f600e-6b0b-4e62-a5fd-2e3e78178d44,1329.3,fb738df0-2c16-4782-86e7-244db74a959b,57.29.103.216,East Rebecca,2026-05-11 06:02:24,0
328,a5315385-fb07-4596-bb21-efe70e065e13,3407.87,cd44a2ac-0326-4d13-a2ed-e3c92f8ae037,147.223.208.10,East Candice,2026-02-27 20:08:40,0
329,7df8d01a-bafe-45a7-8366-57e2a6fe553e,327.16,15f7ad0c-aa21-46f7-b73d-8b3fca4cf055,45.219.52.110,Willietown,2026-03-24 06:11:34,0
330,f1c89bca-0ca6-4c95-923c-3f9e4edfcddf,1535.84,2aed1958-7005-4b3b-9f97-8934e1ffae2a,206.105.243.212,South Joseph,2026-06-23 02:25:35,0
331,8e6f962d-6761-45f4-a876-bab94a7c6a94,2087.52,32445aa9-519b-4d4e-b0f2-393580934dcc,117.112.111.124,South Elizabethfort,2026-07-17 22:48:48,0
332,ffbc1a0c-6c5d-4278-a2d0-52b64d7302e8,2622.78,fbdb74b6-7538-44b6-be5c-71d160db2d85,34.199.24.35,South Zachary,2026-07-25 05:21:07,0
333,42eeef8e-623f-40d1-b393-1c4ef8972b3a,280.92,73522fa9-9fd4-4d7f-b626-d8e56d615e3f,19.206.29.56,South Caitlinland,2026-01-23 16:30:26,0
334,41c28bdc-b0b8-424d-8673-1be9dbd13670,84.3,70921a0a-6d71-4bbb-9170-0ad4c0d9f7dd,42.1.201.123,Websterborough,2026-06-25 19:07:28,0
335,9391c06a-a36b-48cd-859b-55f836230f92,3514.72,8ef7df1a-9c5f-4934-ba79-b4f558986507,64.87.157.236,Johnfurt,2026-06-30 19:13:20,0
336,067ff06c-69c5-46c1-aa56-829413799897,2794.53,c5f222c3-a00f-4c63-8ea5-afd9d70633b1,112.130.224.24,South Stephenchester,2026-05-24 21:29:28,0
337,4d0b0696-0d37-49b1-b30c-95efc0170f1b,4718.98,7d11f131-4174-435b-b437-3e57d875f5a1,145.58.63.249,Port Coryport,2026-06-18 21:29:52,1
338,5d4548f4-2a21-447a-ac3b-b450b35b09e3,4769.72,9be8e44d-8577-4376-b317-dbc50c91071c,89.119.187.41,Port Ronnie,2026-02-05 02:05:20,1
339,c9a2b78f-f9d9-4d97-b4ef-648959abdd7b,707.51,40907f4d-9c30-4e4d-a25a-47860e69cfbb,60.97.3.242,New Dianamouth,2026-04-27 15:54:22,0
340,af764f34-30f4-44c2-adc5-8a536c700f86,4522.23,a956daa5-4608-4543-8307-89a6026b2f02,29.208.196.65,Alexisbury,2026-05-31 08:17:51,1
341,e6d27d94-5ff6-44ec-9661-b101525debbd,110.25,ad4cecfd-1d18-438c-b6c8-7e862ba63362,90.213.156.61,New Teresachester,2026-06-12 01:52:42,0
342,da2fc4a2-7f4f-40df-83d0-e3f82ceb9bc1,64.91,27c11d31-7029-4723-ba7c-807b7cdfdef8,5.4.176.9,Lake Matthew,2026-02-08 00:11:16,0
343,186e42c4-2f84-4011-ae6f-2fbea03b97fe,4140.8,bbaf28a4-719d-400d-bf7a-07e0103dbac0,48.76.186.73,North Lisastad,2026-05-24 02:24:09,1
344,718eb732-95c0-4099-b500-a3ce52e56cd3,412.86,10e5ccd3-abd5-453d-a19b-4cea18be9280,201.136.30.115,New Frederick,2026-01-02 07:56:31,0
345,d0919f2a-f24c-4861-a603-04fc6603260b,3966.9,c1c7178a-a3ec-48cb-ad3e-4464000196f0,205.48.5.60,Toddland,2026-08-08 18:28:33,0
346,b11b5cf6-c90a-417f-8bbd-edeb8408f04f,214.28,186ab065-ee09-40d5-a791-cdf7525f3cbd,38.179.242.36,Elliotttown,2026-07-25 09:13:00,0
347,b365be6c-7823-410f-8900-f25b7433eb84,3388.22,06939614-ce65-4c47-9946-8c05916c24f5,211.166.48.224,Donnaview,2026-06-17 03:50:43,0
348,46f36bd7-0dbb-4697-83ed-09fa85b14234,697.98,f59134bb-f0bc-44d3-ba92-f653fca48a58,61.92.185.57,West Michaelside,2026-04-03 15:29:17,0
349,1aa8b631-d756-4c34-a5d7-de1f3375e762,2888.65,d2e7470e-80ea-4215-8bc0-96af71b9c4fc,104.0.197.37,Martinbury,2026-03-15 12:41:04,0
350,7293374d-4894-4f74-aa7d-ffb7fe795698,1890.25,07fdd3d9-d49c-487c-9348-4bab11f181b5,125.147.14.200,Savageburgh,2026-04-21 00:31:45,0
351,1d797431-1f39-4864-aad7-32f8ae66f21e,309.72,7eb173e4-60ad-4761-ac50-d274b51829de,219.128.11.224,Shellystad,2026-04-10 18:17:24,0
352,44bdb833-01ff-4945-80ee-d563fbf18da6,4017.69,2d493311-7f1f-4cf4-b8c7-aa5d30ea560f,20.11.75.25,Johnsonfurt,2026-06-08 07:32:16,1
353,614dfd34-3e54-4abe-b974-09b2612fb4d2,2089.35,e03bbf18-f33b-48bc-ac3d-55bea6cb830c,206.210.83.153,Port Matthew,2026-01-16 15:24:48,0
354,5445d7ed-94fb-46c3-8cda-7d3264688d84,1324.93,17592df8-80b6-4438-9e87-64d3b3f12a35,101.100.213.68,Port Stephanie,2026-01-02 01:14:34,0
355,53f52533-1501-4af8-ad2e-b6bcf822a429,1290.0,87b1d54f-4210-4a9c-b594-b740457b55b4,84.22.76.142,Ericfurt,2026-08-17 04:31:40,0
356,703b1a7f-a69f-4438-8b63-24792c1cb41f,1899.13,0ead90ce-5e95-4728-959e-f674af6230a5,212.163.166.190,Walkermouth,2026-07-21 04:55:38,0
357,cd9bd411-5686-407b-94ee-3120b7bb722e,2071.83,d9e2a043-183f-451b-8017-59516118e38a,137.94.13.83,West Elizabeth,2026-06-01 02:07:21,0
358,28101732-71db-4fdc-8ca3-f456976efd4f,4111.8,5ae3bf23-7069-4523-8003-bf3e54179961,119.123.122.153,North Ericburgh,2026-05-29 05:21:25,1
359,d3572088-5937-4c50-b8fe-2fc5127c8d81,2451.55,18cfcc59-ed3e-41fd-b742-4485224604a9,90.77.74.65,Danielborough,2026-05-07 05:06:22,0
360,c00722b3-b0ca-449f-9c86-843cf135a759,4263.47,2feaeba0-0eb3-4cfa-affd-738181a6565f,62.126.224.115,Warrenshire,2026-02-10 20:52:57,1
361,3df784dd-8c0b-4285-bc0c-270a1202e119,54.99,6eb29ee7-feac-4e12-9297-975774fcb8ce,222.241.42.8,North Lindaborough,2026-02-22 20:39:17,0
362,055cb1b1-c805-41f6-a477-fac194b9a4b8,434.64,559cc4be-bf84-4d39-b852-44b149e1b854,204.125.1.224,South Vincentshire,2026-01-28 16:36:52,0
363,2e367515-7f9f-4185-96a4-fe2671e3f070,1258.21,2a5d6d28-5df2-41b7-8856-95fb20a24f86,103.138.40.101,Kimberlyshire,2026-06-01 23:08:52,0
364,3f4a1214-eab4-485f-a05b-9ed208aaf4df,3102.65,f98ffa32-902c-487f-9102-2aa2613df1d5,118.165.240.77,Susanside,2026-02-23 03:53:21,0
365,9b7ba540-f95e-4c0f-9628-15d04c27b4bc,4895.46,37376cc3-9a43-425d-a262-429dfbfb6c8b,171.18.88.251,Port Jeremiah,2026-06-22 12:35:01,1
366,93328661-4b6b-418a-907d-acdd8571a10c,1724.24,d6d27047-d9b8-4b9c-8a1c-e3c9257a424c,25.26.119.194,North Oliviaborough,2026-08-13 00:19:48,0
367,9d08c639-d092-4bb0-81ed-ffdfd7ca5258,4367.48,77cfe7ec-48b0-4942-b716-68d56ab61d36,200.68.192.209,Jessicaland,2026-08-06 09:52:56,1
368,2d192f66-617b-4807-b7fa-55ad542d6655,1668.72,756bb93c-c9a1-49a1-87a3-6f6b04ffedc3,116.37.76.152,Lake Joshua,2026-01-11 14:24:53,0
369,862e81a0-37e1-4a32-8dc6-8b5f09eecf84,1466.68,44b50c1f-ee18-49f4-8e9a-a62b1bd4105c,141.168.252.5,Michealborough,2026-04-28 01:24:36,0
370,f28188c5-8e23-4821-ad0c-6621da52fc2b,3951.07,31898f4f-54ff-40ad-b585-ddd0bfae5036,217.10.222.184,Davidmouth,2026-06-17 05:07:59,0
371,0677378a-8adb-4e5e-84ec-aa06a092f4b9,3127.06,5cc818d9-d337-4ce8-86ef-f7ff41d7207b,113.224.30.150,Contrerasville,2026-05-05 04:27:25,0
372,945fa466-87d1-49cb-9a0d-173c204d02ba,4996.7,90cced7d-e845-4406-ae71-96c995a13a87,147.157.36.227,Lake Heatherchester,2026-04-01 17:50:10,1
373,eb7f1f39-1f83-468b-8df5-99dc72bb6395,1893.46,7177a95a-c7cc-4c06-8d9e-6a183eda6fc5,39.168.40.201,Heathertown,2026-07-02 09:21:47,0
374,5d0a40f2-32e2-4663-ab00-75cfc69c395f,3080.13,56b52310-b118-4cf5-8e69-40a64b42c669,121.114.177.40,Lake Dwayneborough,2026-01-22 05:36:02,0
375,e13368f9-49f0-4a4a-b316-672d12c68ddb,1734.09,d35217c3-9a2b-49d5-b09b-72e7f13458b4,42.77.195.66,Jacobshire,2026-02-14 22:08:12,0
376,9862c0e5-cf08-4c4b-8a6a-266451acf4cb,3816.25,18f8a0c3-5495-43b9-a97b-a8875abe5edc,24.59.54.114,New Angelastad,2026-02-03 13:02:25,0
377,bc7deda3-fdcb-493f-a1ad-a362ad6342b6,4459.56,4bf30f57-a4d8-40bf-b001-9e015a943f13,17.233.61.188,Jamesstad,2026-04-10 12:02:04,1
378,b8a810cf-8823-433f-a605-3f39db011ded,4684.58,6ba1373d-7b12-48dc-9510-66679fc1b0c0,130.17.1.29,Davisstad,2026-03-19 04:00:58,1
379,54216d19-fc80-4aa9-b75e-d2b52e04adfc,2394.66,7bc4cfd3-6af0-4063-ad01-a94dec842d1d,182.204.174.88,Annettefurt,2026-08-01 05:25:02,0
380,8d9d2a9b-e0cf-42fd-8da7-40cfd605041b,4809.98,43a775d8-80cc-49fd-b688-363a119fbb96,29.174.201.200,Spearsmouth,2026-07-18 13:08:22,1
381,d7130aba-2206-49f9-bc3b-96876ebd2a05,3435.39,02632a89-4bf7-4d5e-8cda-1662fe96e202,111.240.60.47,New Shannon,2026-08-20 17:32:13,0
382,127c279f-668a-46c3-8df0-41a58350aaf4,4281.94,3de43e16-e126-40b7-8ef8-a9ed74f6dc5d,28.32.250.225,Rogersstad,2026-01-08 19:05:24,1
383,8e26c71c-0a63-42a0-a532-815d847662ef,2229.32,139db2dd-089a-4a1a-8649-9a3f8ed870d0,56.233.218.170,Port Nataliestad,2026-04-08 23:08:05,0
384,25b0d8df-3021-48f7-89e0-c0f081c6ca9d,1872.25,f0fb9ab8-9d5c-452b-b466-de63eaad8815,99.58.189.94,East Joshuamouth,2026-05-18 08:46:53,0
385,23804ab0-7c07-40f2-9f65-629d275f2639,4495.31,d3a5dd2a-9800-41c0-a1b4-d2e99fd59a96,111.48.197.232,Lake Duaneside,2026-05-21 23:23:57,1
386,66d23712-9055-4cbc-8b30-960371ae8a47,4556.03,9d00397d-4c47-4640-ba71-e1a76ed2140f,206.246.135.57,Smithmouth,2026-03-12 01:24:03,1
387,1a83c769-3993-4bcc-8f7d-a16a34cffc6a,4018.55,14f006d0-0ff9-4089-9810-e51b9f390e01,44.130.75.44,Marshallhaven,2026-01-17 01:02:39,1
388,46449860-86c9-403e-b79d-db4d030b8768,4708.79,e24e4c81-aee8-4865-8cb6-7fb7025e3ff7,163.223.253.218,Michaelmouth,2026-08-11 05:14:17,1
389,16bf307a-2918-4422-9145-a2643ff7d1b8,3450.3,68e9fd04-ebc8-428c-9dd6-d540a6129529,32.19.201.146,North Theresahaven,2026-02-04 01:49:38,0
390,b95c1ab7-0eae-4da5-af83-ee4c7bf29160,1510.66,8b8ff7b2-d268-4d8c-bf0e-7d79aef143cb,84.169.224.80,New Mark,2026-04-18 10:54:35,0
391,05b4fabb-c51c-4acb-b1cc-24808915399b,2684.07,16f14966-50ab-48e0-8702-4eedb1f24adc,76.236.160.186,Lake Keithberg,2026-01-27 15:11:49,0
392,6f67cb90-53af-44c0-b6f5-2a174e4b7ced,339.02,069f1e94-822c-40c9-8ef7-379db1394ef3,146.28.214.1,Lopezland,2026-01-15 21:25:07,0
393,92327036-6c65-47c6-8021-7d25cb0ef5cd,3595.85,1afec4dd-1c15-441d-be1f-d1344128b026,214.23.237.165,North Josemouth,2026-02-26 09:14:43,0
394,bffb71a9-4f03-4a03-b10e-e011f2010194,2659.76,6a3ac218-d6cd-41bb-9b23-241c080caa3d,135.135.68.226,Lake Steven,2026-01-16 02:35:28,0
395,9eee6301-65a4-47b6-99b0-e90d5d691b57,2872.54,63641659-6e4e-4659-80d6-d8b18cf01108,200.202.78.87,Gillespiechester,2026-07-02 06:14:16,0
396,2462a948-0c80-40e9-b010-4bb5b7af7ee8,374.68,61df97c9-13ac-4b85-b3c6-93afc638a3ea,103.179.67.133,Lake Rebeccaborough,2026-04-27 02:30:25,0
397,31b7f07b-1537-4bb9-9b78-29756c9cd774,2104.0,29bcd119-e76f-4c99-8752-6e63881fd8f2,115.195.7.89,Lake Benjamin,2026-06-17 21:03:49,0
398,f0999b89-4d00-4f4a-9062-5d2aa9162674,1611.18,a61da0fd-f1f7-4f42-ae93-5b6fb97ede21,213.67.141.59,Jillburgh,2026-08-13 07:32:57,0
399,f576c45a-1c4b-44b1-8c9f-621ff5062a54,3005.03,8962ca23-ca5d-4754-af52-76824e34a328,28.12.27.239,Donnaview,2026-05-07 07:38:13,0
400,7cc2f132-41c9-4fc1-8412-983ede1de4c8,255.24,2d34c766-1746-4cf8-a75e-3263e43d6ecc,45.242.97.59,Floydton,2026-05-07 12:35:15,1
401,535aa5c2-267b-4fcd-9e45-9fa8e43522a4,3812.21,5765dbd0-f2f1-4c56-ada5-d875a355cdb0,40.99.120.168,Tonytown,2026-01-24 18:07:50,1
402,d91b4049-ac87-4763-ace1-930b2a615b4d,1447.73,e317991c-08c6-4e89-9227-95d0859c824b,39.9.244.166,Houstonfurt,2026-04-24 21:25:00,0
403,cd205851-3630-4d25-badf-72127f233ac0,4836.44,6a5208f0-e5fd-4ac3-8773-8ee3883bb025,144.166.54.18,Jessicafort,2026-04-26 11:56:54,1
404,0a02fd8c-e42f-4283-9d05-7d8982d9ba96,3758.58,cde0aa3e-6c6b-4aaa-aa5d-a1d746ae7a2f,136.50.217.218,Craigbury,2026-04-24 06:10:33,0
405,8469bf86-e96f-489e-85ab-6436396a67f5,2645.67,bf3efdb1-0c47-4662-8251-38be8d5ce65f,26.123.127.53,Kathyfort,2026-05-26 23:02:54,0
406,2517becc-fc3b-4996-aaca-e5753a3f4759,1712.48,000dadcf-bd51-4853-9722-27cb82bc4d97,199.94.155.69,Connerstad,2026-02-23 21:40:19,0
407,81f479ac-e35c-429b-a4b1-30862ebd4f78,1854.97,fce859bc-e766-46fa-a3d6-bfde04159e74,96.76.74.181,North Alyssa,2026-02-26 10:50:43,0
408,49fbb5a6-96c9-4110-acbe-d7d309390ca5,3114.57,6eeb2f48-77ca-40c3-bccb-1c73c3172894,30.174.13.153,Port Douglas,2026-06-09 08:39:14,0
409,e13a94ce-1a96-4b0f-859b-e11a6674eaca,1540.73,b8a85a32-5b85-4333-a30a-11940699993f,5.73.213.190,Bethborough,2026-06-24 16:54:25,0
410,7887ff7b-af4a-4931-899f-17bb549672e2,1048.77,ee1d40ec-0947-4f1e-978f-24072a5b8b60,143.131.14.128,Lake Ricardo,2026-03-13 19:18:56,0
411,a850ba8f-526d-4162-ab12-9f6e8531de55,4996.34,c6c7fc9d-c62f-495a-88b7-e451408dba2c,97.161.155.9,Lawsonburgh,2026-03-27 11:06:41,1
412,42731701-8360-482e-9ccb-928ceeb5e405,4464.84,b9ceef42-4658-4c63-b52f-bfb55a02f313,168.173.103.231,East Mario,2026-08-01 11:24:02,1
413,939a3bf3-0b67-4e34-9ec2-3751b354ed0f,713.45,3c5c1563-7b2d-4d3c-877c-f5d6299cb528,167.166.100.196,West Bryan,2026-06-27 02:02:27,0
414,47012dab-d377-481e-9caf-7782ee4591e7,3721.27,73b00b94-99fb-43c3-8874-3e8e013dbc63,132.62.113.226,West Sue,2026-06-17 05:51:33,0
415,dcb9d6bf-e17a-466d-81cf-fb53cbe02fd9,520.94,c1be92e6-779a-4ad2-90ba-ecdc7804b79f,114.136.106.92,South Danielton,2026-07-29 10:55:52,0
416,f37d09a9-91a5-4311-9b60-3e8dddda4937,2494.09,63ecad00-510b-425e-b8d2-c31145d2c8ed,34.119.23.130,New Danny,2026-08-16 05:32:59,0
417,306ad33f-e805-4f8b-829a-00d6e9166397,64.47,3a873a9a-d138-4bef-968c-2283a536f22a,124.44.50.106,Bradleyfurt,2026-01-21 08:12:03,0
418,c0a27f79-95ce-4bae-b915-b8af5f22f668,1183.28,d7d0b41e-8f28-47d2-bda2-56fd0ef00031,36.75.255.116,Sheltonview,2026-03-10 23:41:55,0
419,79414d0d-7189-45e2-8f80-67ff0d976981,2736.29,7638b538-9c31-492e-b93f-cb72ae93605d,191.107.138.116,Lake Sarahport,2026-02-21 05:38:00,0
420,d1dce4f3-d409-4a0f-9028-ca67e7da1b8c,4363.74,35dc577a-a408-4df0-bec3-d6416e1fca41,34.11.241.161,Kathleentown,2026-02-26 00:37:35,1
421,ba6fd686-7ddb-408a-a666-5b142c294945,4534.1,37045933-e6b5-4a6a-a4b5-319e337a4043,83.38.238.24,Castroport,2026-03-16 05:58:05,1
422,6d9cb10a-75bd-470f-9daf-1df0b8a0f282,3055.85,9c9f9fce-6cf8-4664-9777-cdd94e2a0bff,21.55.187.200,Port Angela,2026-05-21 22:10:08,0
423,b9c55b47-88a2-47bf-9864-d682c6dbd2c6,510.48,729082de-4c99-42f7-93a1-7a0899b32aea,20.191.189.60,South Micheleborough,2026-07-01 07:37:41,0
424,c67e2b8c-e1ec-4b8d-a4d0-0ace70fa0ca4,1415.84,85c0c2c4-4821-4ce4-8022-25aa5aa270d3,173.17.105.173,North Wanda,2026-04-04 00:11:53,0
425,10771a71-b2b1-49e7-9b98-89e2107c21e4,4334.95,d60d6bcd-e991-4c4d-bf09-e8fe392e65b1,149.182.171.69,Port Melissa,2026-07-14 23:42:58,1
426,7865bee0-539c-4d34-af57-ee364a87ab41,2582.84,12779159-1621-439f-a14c-7c7796a1c394,13.53.99.234,Amandamouth,2026-05-13 01:05:21,0
427,b3d8d101-e671-4747-b3cd-13df6db839db,2531.42,1f850ef5-33fd-4919-a3af-c5053c826483,22.155.242.136,West Catherineshire,2026-07-12 05:22:57,0
428,c380309f-6e05-4e07-91da-728d2f530f18,4736.44,cf63fcbf-06c9-4481-9d3c-893f325b9f59,47.208.239.248,Greenberg,2026-03-14 10:45:20,1
429,bf76e1d0-ef94-4702-b218-106398fc1b75,3309.74,003d31ff-d688-49d1-8919-851c595c97fc,54.64.191.79,Sarahstad,2026-01-21 19:42:35,0
430,f10ee71f-0d05-461a-b7e2-50538d7f2a34,1960.38,db92dbe9-084c-494d-b842-4a69f21029c8,77.168.64.13,Patriciachester,2026-06-13 09:11:14,0
431,07dd40a7-330d-4b35-8fcc-c88791989b09,2387.29,5dc563c3-6273-4916-b3f7-529f69ce7093,181.228.174.24,Rileybury,2026-04-05 16:04:16,0
432,dd71d0bc-0bae-4332-a33b-60582e393dea,2684.96,1af1cb68-9b52-466b-a882-7a1bd0ffcb83,190.219.18.136,Williamsberg,2026-07-12 16:30:47,0
433,41e7be6e-6752-4543-bf9a-f8750a52d0e4,3358.45,370f004f-b877-4a0b-9d3e-d3c0b53b8db7,186.8.35.229,Kennethmouth,2026-06-11 03:34:58,0
434,67d6badc-8173-463e-a503-2dbb037921ea,3520.91,b9f5a6f4-f092-424e-aa24-1f1c2fd1a78c,93.26.75.133,Barkermouth,2026-07-11 13:18:41,0
435,b4078d6a-ab11-45bf-9ebe-381a092ca19c,1270.72,bb0113f1-a1a3-46d6-8fd0-9c61f518da86,175.153.110.84,Martinport,2026-03-29 22:53:26,0
436,c0695a78-86e0-4004-aa5a-dd45a7f5a383,1440.45,1fbf4304-a6ba-4513-8417-23457ada5539,107.57.190.12,Lake Sarah,2026-04-21 18:34:53,1
437,5ed09760-a96b-4e96-b164-e91f9b790f4c,1743.72,59b024ef-6433-4925-a754-a927df45f0ac,221.153.53.45,Michaelport,2026-08-01 11:44:13,0
438,5d0a50da-d7ac-48c4-8048-2068fdd3fd2b,1750.49,cb166293-9404-41fa-8c98-e9fe103ed739,94.25.17.174,New Amy,2026-04-18 06:20:14,0
439,cc30a619-517a-4253-bf90-14334a2b6574,811.36,c59d7328-2a13-44d3-a4ec-e84c5896e308,141.155.104.199,North Stephenchester,2026-02-20 23:59:25,0
440,6969a3d9-c2ef-49c5-a9e7-49aa096985fd,3675.17,5d5fd011-602c-4f68-9f90-ad2e9104a4e2,190.183.51.6,New Nicholas,2026-06-05 21:39:19,0
441,524aa729-cfb9-4555-a014-2ad5fc5d1706,4321.98,de8b7fb0-2b35-4733-8bc2-02c3b9578b22,145.87.47.82,Lake Diana,2026-05-13 15:21:55,1
442,fe87e08b-7629-4cef-a7e8-5b632311da45,4034.49,31939bb9-0d42-4daa-8442-ec41babc0682,125.215.102.241,Tonyachester,2026-03-11 03:15:03,1
443,3f166ee5-5329-4a18-9226-463077fab15a,3898.42,05afdbd7-68ca-4890-9e9a-a481bb79ff86,37.99.194.11,West Michaelhaven,2026-05-13 07:57:39,0
444,e46d06be-f69b-42c0-b835-f380d796ee35,4647.75,916c9d9f-96f5-4e19-944d-0875cedd1bff,148.138.224.133,New Erica,2026-05-09 22:16:12,1
445,b1c75c8c-afa5-45e7-952c-e266c5222f47,4443.64,3a629757-bc79-4afb-a7ad-1392e4a92f59,7.76.136.20,Lake Morganfurt,2026-02-04 19:06:11,1
446,d6a4b0b4-d7e1-4e9e-94fa-cff428cf8627,2799.13,0c4510c8-5de9-497f-8a32-ccc4cc4ad2bf,175.111.66.198,Amandamouth,2026-01-30 04:58:31,0
447,2c23e829-58e7-4975-81c1-7de280ac4756,377.31,a7aae429-0870-4eb9-be29-70f408ed7421,56.48.157.95,Pattersonmouth,2026-05-28 13:41:01,0
448,7103e7f1-e685-46cb-8d09-48f6bbf5b8bd,1543.04,19067c06-9b68-4bf6-bd62-64dea90a8a3c,132.192.153.211,Port Ritamouth,2026-01-14 03:23:43,0
449,e5e14f76-c3b0-4a54-b12f-d7f6eb9fbdbf,43.77,528acfca-0d7b-4300-aa35-d2d84da0ad9b,65.218.187.103,Lake Pamelaside,2026-01-21 03:13:28,0
450,40dd55f1-22ef-4728-a1f9-437c595b89ac,1337.1,8cf5aa5a-e5f7-4448-bb02-a470a143ec0c,19.139.108.195,Kristafurt,2026-02-08 09:49:26,0
451,efef617e-29fc-4801-9790-fac02c1355ac,155.51,b811e5a4-86d4-4556-a3a3-20f1f242ed45,57.43.30.79,West Sarahland,2026-05-22 15:12:31,0
452,0ffa42a5-8a3c-465e-917a-fa4943c6669e,3709.38,349fcbbd-6b3d-4a3b-a374-73dea3b86939,31.86.95.212,Ariaston,2026-03-04 07:54:44,0
453,bcb45cbf-c272-4860-9628-86d157030dee,1792.68,3c34382d-1ad7-4daf-a506-89ccb72334c3,203.22.112.119,West Michael,2026-01-12 07:40:13,0
454,e672eeba-9f7c-46fe-acfb-2dd63c07cef0,2832.75,d868afdb-a599-4a4f-bc2b-528c58a7c935,185.192.83.95,West Lisa,2026-02-26 05:55:57,0
455,b62f345c-8591-4b1d-8a3c-a44839d6f9aa,403.28,e23cffda-e4f1-49b0-9504-3a8eddf98528,3.242.118.22,Rossborough,2026-02-02 00:15:46,0
456,3bf7111b-c5e7-4032-bf61-6de2426a9db0,1009.74,881ab65a-5aa7-4e63-acf0-30b6da3dda90,198.56.117.153,Sylviaberg,2026-07-30 05:28:33,0
457,0c3c0fdb-3de5-4ed1-a800-dc4381067421,4034.83,8c3bd77b-46de-42c4-a00b-a5c7697b997e,169.157.138.106,Thompsonmouth,2026-06-01 03:54:44,1
